TOA5,5264,CR1000,5264,CR1000.Std.10,CRD:KLRS_CMA6_30JULY2016.CR1,35202,FiveMin,,,
TIMESTAMP,RECORD,WS_ms_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,WS_ms_Max,AirTC_Avg,NR_Wm2_Avg,RH_Avg,SWin_Wm2_Avg,SWout_Wm2_Avg
TS,RN,meters/second,Deg,Deg,meters/second,Deg C,W/m²,%,W/m²,W/m²
,,WVc,WVc,WVc,Max,Avg,Avg,Avg,Avg,Avg
16-08-16 10:10,7168,1.061,249.6,25.27,1.575,10.87,64.74,65.73,203.4,27.23
16-08-16 10:15,7169,1.257,285.8,23.25,2.316,11.22,53.32,60.44,188.4,24.93
16-08-16 10:20,7170,1.927,296.4,21.51,2.639,11.34,89.3,61.18,247.4,34.01
16-08-16 10:25,7171,1.092,269.1,73.25,1.568,11.59,194.5,60.34,408.1,56.9
16-08-16 10:30,7172,1.343,13.16,68.84,3.339,11.98,221.7,59.69,456.2,62.89
16-08-16 10:35,7173,1.727,251.6,12.93,2.571,12.06,240.1,60.25,476.8,65.92
16-08-16 10:40,7174,1.089,268.2,24.38,1.793,11.99,261.8,59.47,504.9,69.19
16-08-16 10:45,7175,1.386,257.7,22.17,1.797,12.15,260.9,61.21,514,70.17
16-08-16 10:50,7176,1.396,265.6,28.62,1.927,12.27,267.6,60.2,515.8,70.15
16-08-16 10:55,7177,1.627,316.1,12.96,2.045,12.19,268.9,60.15,520.9,70.79
16-08-16 11:00,7178,1.383,310,26.41,2.022,12.41,276.7,59.23,526.8,70.75
16-08-16 11:05,7179,1.776,301.5,16.15,2.359,12.49,286.1,57.07,534.3,72.29
16-08-16 11:10,7180,1.67,263.8,20.58,1.996,12.39,289.9,58.9,536.9,72.29
16-08-16 11:15,7181,2.259,271.5,11.26,2.669,12.46,281.5,60.28,545.1,73.86
16-08-16 11:20,7182,2.388,267.5,12.23,2.891,12.54,293,61.04,558.7,75.77
16-08-16 11:25,7183,2.161,259.1,13.91,2.796,12.8,301.9,59.12,566.1,75.82
16-08-16 11:30,7184,2.211,257.2,17.37,2.862,13.09,318.2,55.37,574,76.43
16-08-16 11:35,7185,2.144,245,14.91,2.8,13.17,318.8,57.36,581.8,77.28
16-08-16 11:40,7186,2.206,265.5,16.8,2.898,13.54,332.8,54.45,589.6,78.06
16-08-16 11:45,7187,2.283,284.8,17.33,3.031,13.5,328,54.96,597.2,78.7
16-08-16 11:50,7188,1.957,272.3,17.97,2.594,13.68,328.5,54.34,604,79.2
16-08-16 11:55,7189,1.894,265.7,19.29,2.528,13.87,347.2,54.18,609.9,79.48
16-08-16 12:00,7190,2.258,278.5,6.602,3.103,13.92,344,53.6,617.5,80.5
16-08-16 12:05,7191,2.157,279.4,12.36,2.888,14.34,350.5,52.18,623.2,80.7
16-08-16 12:10,7192,2.644,263.7,15.7,3.25,14.54,357.3,50.46,630.7,82.4
16-08-16 12:15,7193,1.436,257.6,32.18,2.45,14.31,370.5,49.77,635.4,81.9
16-08-16 12:20,7194,1.916,266.7,21.34,3.368,14.68,377.5,50.94,640.9,82
16-08-16 12:25,7195,1.844,293.4,15.81,2.506,14.74,373.3,50.57,648,83
16-08-16 12:30,7196,2.425,258,21.61,2.803,15.21,387.9,49.98,654.3,84
16-08-16 12:35,7197,3.106,256.8,16.86,3.695,15.08,390.3,49.44,661.8,86.1
16-08-16 12:40,7198,2.668,273.3,15.07,3.162,14.83,392.5,50.13,667.2,86.3
16-08-16 12:45,7199,2.664,266.6,20.66,3.332,15.16,384.1,52.76,670.4,85.8
16-08-16 12:50,7200,2.847,264.9,21.31,3.773,15.08,391.3,51.94,675.8,86.8
16-08-16 12:55,7201,2.436,260.5,14.97,3.074,15.51,405.5,49.85,680,86.4
16-08-16 13:00,7202,2.611,239.9,24.66,3.031,15.49,409.5,48.64,686.6,87.6
16-08-16 13:05,7203,2.421,247.2,19.33,3.541,15.38,413.2,49.33,691.3,87.8
16-08-16 13:10,7204,2.014,257.7,25.51,2.479,15.76,408.4,49.1,695.4,87.5
16-08-16 13:15,7205,2.405,263.8,23.26,3.332,16.02,412.5,48.07,701.9,88.7
16-08-16 13:20,7206,2.505,250.4,16.8,3.058,15.88,428.7,47.76,704.3,89.2
16-08-16 13:25,7207,2.808,246.7,19.45,3.551,15.71,418.3,47.39,690.9,87.8
16-08-16 13:30,7208,2.573,246.1,18.9,2.845,15.84,427.1,47.8,704.6,89.2
16-08-16 13:35,7209,2.457,268.7,16.09,3.861,16.02,395.2,48.45,671.8,84.2
16-08-16 13:40,7210,2.136,271.7,16.25,2.842,16.07,360.3,46.82,623.7,77.82
16-08-16 13:45,7211,2.084,250.9,17.65,2.509,15.9,255,46.54,485.3,60.52
16-08-16 13:50,7212,1.831,258.7,26.11,2.979,15.75,254.8,47.32,472.4,58.71
16-08-16 13:55,7213,2.054,270.9,18.16,2.519,15.95,410,46.65,677.4,84.9
16-08-16 14:00,7214,2.312,264.2,19.48,3.041,16.49,404.3,46.33,683.3,84.8
16-08-16 14:05,7215,1.987,270,13.96,2.973,16.45,302.7,46.83,555.6,68.76
16-08-16 14:10,7216,1.923,264.9,22.78,2.349,16.51,410.6,45.18,689.7,86.3
16-08-16 14:15,7217,1.554,299,16.55,2.434,16.51,438.3,43.75,726.6,90
16-08-16 14:20,7218,2.256,263.5,20.02,3.152,16.67,434.9,45.01,730.1,90.9
16-08-16 14:25,7219,2.443,284.3,19.14,3.126,16.79,379.3,44.65,652.7,81.7
16-08-16 14:30,7220,1.989,296,26.35,2.839,16.94,405.7,44.29,692.8,86.3
16-08-16 14:35,7221,2.603,287.8,13.52,3.309,17.03,393.4,42.98,660.9,82.7
16-08-16 14:40,7222,2.338,273.4,13.79,2.907,16.81,380.2,43.22,648.6,81.5
16-08-16 14:45,7223,2.009,266.1,22.83,2.607,16.83,346,44.98,617.4,76.93
16-08-16 14:50,7224,2,259.6,9.97,2.476,16.97,310.6,43.71,573.9,71.8
16-08-16 14:55,7225,1.822,289.4,21.63,2.336,17.01,322.1,44.37,573.6,71.86
16-08-16 15:00,7226,2.068,312.6,17.35,2.574,17.25,493.9,43.01,803,99.9
16-08-16 15:05,7227,2.57,281.4,21.1,2.979,17.49,473.5,42.71,793,99.4
16-08-16 15:10,7228,3.015,271.8,7.985,3.959,17.53,466,42.69,765.9,97.6
16-08-16 15:15,7229,2.59,275.4,16.66,3.335,17.42,452.9,45.46,758.6,96.7
16-08-16 15:20,7230,3.076,286,16.66,3.796,17.63,451.9,41.9,753,96.2
16-08-16 15:25,7231,2.308,274.6,16.78,3.198,17.61,440,43.22,738.9,93.9
16-08-16 15:30,7232,2.219,283.1,18.68,2.927,17.86,435.2,42.28,734,93.5
16-08-16 15:35,7233,2.368,283.4,22.36,3.303,17.9,433.2,40.34,733.5,93.8
16-08-16 15:40,7234,2.099,283.8,24,3.339,17.79,444.8,39.62,737.4,94.1
16-08-16 15:45,7235,2.218,318.7,20.93,2.79,18.18,423.1,41,728.3,93
16-08-16 15:50,7236,1.978,310.3,20.68,3.116,18.12,387.5,39.19,676.7,86.6
16-08-16 15:55,7237,1.291,306.3,37.21,2.107,18.17,225.5,39.2,448.7,56.45
16-08-16 16:00,7238,1.338,340.4,39.34,1.846,18.02,52.75,38.15,202.7,25.86
16-08-16 16:05,7239,2.202,332.4,17.78,2.845,17.39,54.17,39.71,198.6,27
16-08-16 16:10,7240,1.512,331.5,37.25,1.931,17.16,53.67,41.4,198.7,25.95
16-08-16 16:15,7241,1.704,338.3,21.17,2.055,17.22,97.5,40.77,257.3,33.39
16-08-16 16:20,7242,1.687,340.1,24.7,2.702,17.32,112.1,40.25,270.6,34.45
16-08-16 16:25,7243,2.472,305.3,21.33,3.871,17.44,105,39.42,260.7,33.29
16-08-16 16:30,7244,2.082,295.2,27.14,4.054,17.34,84.4,37.98,220.1,28.22
16-08-16 16:35,7245,1.444,14.49,32.39,2.081,17.34,89.8,39.22,225.5,28.34
16-08-16 16:40,7246,2.214,41.27,20.21,3.339,17.35,104.8,40,244.6,31.17
16-08-16 16:45,7247,2.499,17.69,35.84,4.717,17.33,137,39.18,289,36.88
16-08-16 16:50,7248,2.276,21.03,21.11,4.426,17.47,170.6,39.24,330.1,41.78
16-08-16 16:55,7249,1.878,37.43,17.45,2.757,17.67,214,39.58,390,49.77
16-08-16 17:00,7250,2.557,67.81,20.02,3.639,17.87,249,38.96,435.4,56.38
16-08-16 17:05,7251,2.538,74.78,19.01,3.071,17.9,340.2,39.1,561,73.6
16-08-16 17:10,7252,3.197,75.67,14.71,4.015,17.9,333.9,39.07,565.2,74.95
16-08-16 17:15,7253,2.12,60.53,19.77,2.786,18.22,394.5,39.67,652.9,86.5
16-08-16 17:20,7254,2.801,77.75,10.49,4.002,18.62,385.1,37.12,639.7,85.9
16-08-16 17:25,7255,2.144,31.89,26.2,3.087,18.36,381.4,37.95,651.1,88.3
16-08-16 17:30,7256,2.119,25.12,32.62,3.116,19,364.2,36.48,632.4,84.9
16-08-16 17:35,7257,2.603,57.91,21.12,3.704,18.95,331.6,34.66,604.9,83.6
16-08-16 17:40,7258,1.914,64.59,13.83,3.002,18.86,315.3,33.85,582,81.1
16-08-16 17:45,7259,2.229,357.2,29.92,3.012,18.86,303.5,33.75,560.9,77.77
16-08-16 17:50,7260,1.585,40.83,22,2.283,18.78,281.1,34.13,539.3,75.13
16-08-16 17:55,7261,2.516,342.1,16.56,3.12,18.88,267.2,35.33,523.9,73.63
16-08-16 18:00,7262,1.859,336.3,12.19,2.424,18.84,256.9,33.98,508.2,71.92
16-08-16 18:05,7263,1.833,332.8,37.84,2.79,18.97,213.2,34.26,458.7,64.7
16-08-16 18:10,7264,1.834,353.5,35.74,3.597,18.69,131.3,35.2,324.2,44.82
16-08-16 18:15,7265,2.243,335.2,18.65,2.731,18.57,232.7,34.22,478.4,70
16-08-16 18:20,7266,2.442,353.9,21.41,3.306,18.68,229.4,36.02,476.4,68.86
16-08-16 18:25,7267,2.51,355.3,18.45,3.159,18.86,222.2,36.13,466,67.82
16-08-16 18:30,7268,2.575,355.3,13.87,3.567,18.98,228.4,32.72,468.5,69.01
16-08-16 18:35,7269,1.874,334.6,34.43,2.731,18.89,227.9,32.67,462.5,67.76
16-08-16 18:40,7270,2.086,349.8,12.94,2.479,19.08,223.2,32.74,461.6,67.62
16-08-16 18:45,7271,2.373,351.1,13.69,2.966,19.17,230.2,32.75,460.8,67.38
16-08-16 18:50,7272,2.212,345.4,32.34,2.826,19.1,216.5,34.2,446.3,65.92
16-08-16 18:55,7273,2.942,270.8,16.54,3.551,18.8,219.1,34.58,448.9,69.28
16-08-16 19:00,7274,2.246,301.4,22.08,3.247,18.91,205.7,34.92,424.1,64.37
16-08-16 19:05,7275,3.062,274.9,23.3,4.815,18.41,195.3,36.3,408.3,64.69
16-08-16 19:10,7276,3.338,272.8,17.93,4.629,17.76,65.99,38.38,207,32.47
16-08-16 19:15,7277,3.275,264.3,16.96,3.851,17.15,18.72,40.64,122.7,19.07
16-08-16 19:20,7278,2.733,279.4,26.23,4.364,16.69,11.27,41.8,105.5,15.53
16-08-16 19:25,7279,3.252,260.4,12.26,4.485,16.68,5.963,41.43,97,14.02
16-08-16 19:30,7280,2.25,259.1,23.56,3.894,16.56,7.206,42.53,89.9,12.57
16-08-16 19:35,7281,3.254,268.4,18.44,4.792,16.41,8.35,42.92,83.8,11.68
16-08-16 19:40,7282,2.922,258.1,17.04,4.926,16.32,9.36,44.68,78.24,10.95
16-08-16 19:45,7283,1.644,267.4,39.7,2.741,16.05,9.9,50.28,71.88,10.23
16-08-16 19:50,7284,2.757,320.7,22.99,4.106,15.79,7.968,52.42,65.95,9.51
16-08-16 19:55,7285,2.971,320.5,13.32,3.848,15.72,10.2,52.54,68.14,9.76
16-08-16 20:00,7286,3.578,344,24.95,4.302,15.76,11.45,50.75,69.6,9.47
16-08-16 20:05,7287,3.889,8.81,17.05,5.325,15.78,8.98,49.79,68.37,9.34
16-08-16 20:10,7288,2.691,358.5,16.29,3.499,15.7,5.888,52.59,64.04,8.94
16-08-16 20:15,7289,2.504,16.6,13.87,3.103,15.49,6.675,54.8,63.85,9
16-08-16 20:20,7290,2.435,3.981,17.06,3.332,15.4,0.939,54.69,56.1,8.01
16-08-16 20:25,7291,1.433,14.32,12.72,2.205,15.23,-4.366,56.49,48.28,7.088
16-08-16 20:30,7292,2.394,13.41,15.32,3.613,15.07,-5.381,55.23,43.62,6.407
16-08-16 20:35,7293,2.312,9.51,17.25,2.711,14.92,-6.168,57.09,40.1,5.982
16-08-16 20:40,7294,1.713,20.39,14.15,2.349,14.67,-7.488,59.49,37.44,5.541
16-08-16 20:45,7295,1.315,20.99,17.8,1.695,14.47,-11.17,59.55,32.44,4.781
16-08-16 20:50,7296,1.082,23.14,33.22,1.512,14.33,-16.5,59.98,26.8,3.94
16-08-16 20:55,7297,1.224,17.92,14.79,1.535,14.17,-22.09,59.29,23.25,3.474
16-08-16 21:00,7298,1.164,12.07,12.76,1.816,13.98,-29.96,59.95,22.21,3.313
16-08-16 21:05,7299,0.896,26.69,22.3,1.496,13.88,-41.77,60.13,19.32,3.033
16-08-16 21:10,7300,0.778,72.43,18.04,1.264,13.74,-50.48,60.23,15.47,2.682
16-08-16 21:15,7301,0.787,74.94,23.72,1.065,13.7,-54.61,59.09,12.73,2.329
16-08-16 21:20,7302,0.764,94.2,15.72,1.3,13.6,-56.24,59.64,10.71,2.184
16-08-16 21:25,7303,0.7,71.91,19.51,1.676,13.47,-56.98,60.36,9.57,2.02
16-08-16 21:30,7304,0.118,186.6,20.02,0.408,13.32,-53.42,60.9,8.74,2.325
16-08-16 21:35,7305,0.581,206.8,11.26,0.879,12.83,-47.28,62.99,7.273,1.957
16-08-16 21:40,7306,0.884,204.9,8.35,1.258,12.53,-52.08,63.64,6.153,1.667
16-08-16 21:45,7307,0.665,180.2,29.77,1.392,12.37,-55.97,63.02,4.988,1.553
16-08-16 21:50,7308,0.016,108.1,5.709,0.105,12.39,-55.09,63.16,3.759,1.745
16-08-16 21:55,7309,0.039,204.6,8.4,0.252,12.35,-56.28,63.27,2.787,1.851
16-08-16 22:00,7310,0.041,185.2,2.502,0.248,12.26,-56.77,64.57,1.865,1.788
16-08-16 22:05,7311,0,0,0,0,12.13,-55.5,65.33,0.972,1.766
16-08-16 22:10,7312,0.075,102.7,3.258,0.327,11.57,-53.13,66.98,0.426,1.68
16-08-16 22:15,7313,0.146,101,3.654,0.379,10.65,-49.38,71,0,1.232
16-08-16 22:20,7314,0.049,108.9,5.089,0.203,10.01,-47.78,73.54,0,1.169
16-08-16 22:25,7315,0.394,122.6,34.35,1.365,9.43,-46.25,74.29,0,1.122
16-08-16 22:30,7316,1.162,143.6,56.67,2.342,9.79,-49.76,70.45,0,0.221
16-08-16 22:35,7317,1.408,220.6,22.12,2.094,10.72,-51.9,66.94,0,0.088
16-08-16 22:40,7318,1.709,198.7,23.99,2.375,11.57,-53.58,64.87,0,0
16-08-16 22:45,7319,3.245,228.1,14.14,3.92,12.33,-57.85,61.13,0,0
16-08-16 22:50,7320,3.333,226.7,19.52,4.198,12.53,-61,60.8,0,0
16-08-16 22:55,7321,3.182,228.8,14.43,4.018,12.42,-63.34,61.96,0,0.114
16-08-16 23:00,7322,2.68,228.3,17.38,3.815,12.34,-65.45,63.88,0,0.348
16-08-16 23:05,7323,2.641,206.2,10.16,3.479,12.3,-64.71,62.53,0,0.497
16-08-16 23:10,7324,1.331,170.3,32.99,2.528,12.15,-66.82,61.79,0,0.949
16-08-16 23:15,7325,0.629,153.3,68.39,1.205,11.67,-67.71,61.3,0,1.431
16-08-16 23:20,7326,0.713,163.2,22.16,1.251,11.23,-66.8,63.26,0,1.304
16-08-16 23:25,7327,0.531,130.9,31.03,0.784,11,-67.33,62.04,0,1.366
16-08-16 23:30,7328,0.594,162.2,40.86,1.049,10.69,-65.02,63.07,0,1.402
16-08-16 23:35,7329,1.966,188.4,25.01,2.378,10.76,-72.01,67.04,0,0.444
16-08-16 23:40,7330,2.288,177.7,26.04,3.283,11.16,-69.52,66.01,0,0.133
16-08-16 23:45,7331,1.786,187.1,34.15,3.241,11.21,-70.1,65.59,0,0.642
16-08-16 23:50,7332,0.815,169.4,43.73,1.539,10.71,-71.24,63.36,0,1.382
16-08-16 23:55,7333,1.216,182.7,40.42,2.065,10.31,-70.28,64.42,0,1.321
16-08-17 0:00,7334,1.044,137.7,38.95,1.787,10.23,-70.74,65.35,0,0.947
16-08-17 0:05,7335,1.344,169.3,33.46,2.31,10.34,-76,65.07,0,0.775
16-08-17 0:10,7336,1.049,145.3,31.49,2.359,10.4,-71.35,64.8,0,0.965
16-08-17 0:15,7337,2.202,139,39.05,3.041,10.47,-74.4,64.72,0,0.341
16-08-17 0:20,7338,2.066,175.9,25.28,2.829,10.56,-74.3,64.81,0,0.301
16-08-17 0:25,7339,2.561,175.8,24.52,3.237,10.79,-74.99,64.02,0,0.17
16-08-17 0:30,7340,2.109,171.8,17.11,3.094,10.86,-72.12,63.72,0,0.544
16-08-17 0:35,7341,1.749,191.6,21.2,2.751,10.64,-72.33,64.57,0,0.797
16-08-17 0:40,7342,2.494,209.2,11.72,3.43,10.66,-70.45,64.66,0,0.63
16-08-17 0:45,7343,2.014,202.9,17.01,3.437,10.62,-70.35,65.18,0,0.681
16-08-17 0:50,7344,2.529,202.4,16.48,3.636,10.56,-66.08,65.18,0,0.654
16-08-17 0:55,7345,2.814,192.9,32.64,4.23,10.31,-67.5,64.88,0,0.824
16-08-17 1:00,7346,2.274,200.6,27.77,3.342,10.13,-68.73,65.45,0,0.853
16-08-17 1:05,7347,2.619,198.2,12.84,3.806,10.21,-66.67,65.31,0,0.38
16-08-17 1:10,7348,1.613,203.6,16.68,2.195,10.49,-64.02,64.35,0,0.761
16-08-17 1:15,7349,1.386,166.6,20.24,1.908,10.45,-61.53,64.33,0,0.675
16-08-17 1:20,7350,0.741,114.8,32.62,1.601,10.26,-60.06,63.87,0,1.176
16-08-17 1:25,7351,0.508,153.7,21.26,0.954,9.18,-57.29,67.28,0,1.681
16-08-17 1:30,7352,0.111,140.1,8.08,0.366,8.23,-57.47,69.87,0,1.282
16-08-17 1:35,7353,1.061,82.4,16.87,1.842,7.532,-57.01,72.09,0,1.288
16-08-17 1:40,7354,1.217,66.12,24.4,1.754,7.634,-59.22,71.76,0,0.894
16-08-17 1:45,7355,1.203,74.46,17.03,1.545,8.01,-60.92,70.7,0,0.718
16-08-17 1:50,7356,1.945,89.6,9.43,2.483,8.58,-67.89,69.04,0,0.133
16-08-17 1:55,7357,0.993,95.6,49.82,1.519,9.12,-64.86,66.69,0,0.648
16-08-17 2:00,7358,0.826,185.5,34.5,1.254,8.45,-64.28,68.81,0,1.44
16-08-17 2:05,7359,0.802,138.2,36.71,1.506,7.822,-63.03,70.47,0,1.43
16-08-17 2:10,7360,0.63,158.3,75.67,1.287,6.922,-65.32,72.94,0,1.677
16-08-17 2:15,7361,1.003,196.8,71.65,2.065,6.325,-64.48,75.07,0,1.335
16-08-17 2:20,7362,2.03,90.3,22.29,2.228,6.237,-66.09,75.39,0,1.102
16-08-17 2:25,7363,0.965,158.7,60.81,1.784,6.199,-64.03,76.63,0,0.886
16-08-17 2:30,7364,0.562,206.5,26.69,1.437,6.168,-63.58,76.21,0,1.252
16-08-17 2:35,7365,1.326,153.7,56.68,1.934,6.226,-63.45,76.21,0,0.798
16-08-17 2:40,7366,1.402,128.4,43.37,2.205,6.038,-66.41,76.39,0,0.849
16-08-17 2:45,7367,1.549,119.4,18.24,2.577,6.119,-66.86,76.33,0,0.515
16-08-17 2:50,7368,0.836,155.7,64.77,2.136,6.117,-62.29,76.59,0,0.912
16-08-17 2:55,7369,0.953,106.8,50.13,2.143,5.796,-60.69,77.41,0,1.119
16-08-17 3:00,7370,1.778,86.6,12.63,2.479,5.525,-58.66,78.29,0,0.916
16-08-17 3:05,7371,1.738,89.6,7.479,2.489,5.46,-57.77,78.86,0,0.626
16-08-17 3:10,7372,1.503,157.4,67.27,2.721,5.389,-58.07,79.45,0,0.906
16-08-17 3:15,7373,1.47,176.6,62.62,2.391,5.295,-55.15,80.6,0,0.736
16-08-17 3:20,7374,1.315,93.4,32.14,1.989,5.82,-53.4,78.66,0,0.468
16-08-17 3:25,7375,1.187,117.4,12.53,1.725,5.61,-55.31,78.45,0,0.779
16-08-17 3:30,7376,1.997,83.2,9.3,2.61,5.735,-54.32,78.28,0,0.305
16-08-17 3:35,7377,1.619,92,5.772,2.042,5.67,-58.64,78.35,0,0.649
16-08-17 3:40,7378,1.731,78.92,10.44,1.986,5.631,-59.28,78.84,0,0.444
16-08-17 3:45,7379,1.126,80.6,11.64,1.604,5.769,-61.19,78.14,0,0.681
16-08-17 3:50,7380,0.879,99.2,51.63,1.48,5.571,-60.94,78.35,0,1.101
16-08-17 3:55,7381,0.4,160.1,61.5,1.019,5.099,-58.55,80.2,0,1.183
16-08-17 4:00,7382,1.146,253.7,76.75,1.568,4.754,-59.95,81.7,0,1.15
16-08-17 4:05,7383,2.239,92.2,7.648,2.777,5.501,-65.19,79.89,0,0
16-08-17 4:10,7384,1.212,120.5,37.2,2.476,5.768,-61.09,78.34,0,0.575
16-08-17 4:15,7385,0.443,132.1,25.38,0.689,5.231,-56.57,78.86,0,1.273
16-08-17 4:20,7386,1.481,94.3,15.4,1.748,4.847,-53.11,80.9,0,0.812
16-08-17 4:25,7387,2.049,89.2,23.37,2.626,4.89,-50.05,80.7,0,0.432
16-08-17 4:30,7388,1.768,90.5,22.49,2.509,5.002,-50.97,80.6,0,0.34
16-08-17 4:35,7389,0.791,193.9,42.15,1.284,4.939,-50.21,80.8,0,0.843
16-08-17 4:40,7390,1.556,104.8,25.32,2.133,4.884,-48.04,81.4,0,0.514
16-08-17 4:45,7391,1.419,92.4,66.35,2.394,5.45,-47.56,80.2,0,0.233
16-08-17 4:50,7392,0.948,175.1,39.47,1.303,5.198,-46.42,80.4,0,0.812
16-08-17 4:55,7393,1.279,93.5,29.43,1.957,5.029,-47.61,81.5,0,0.581
16-08-17 5:00,7394,1.933,92.7,10.24,2.277,5.257,-52.55,81.3,0,0.115
16-08-17 5:05,7395,1.575,84.5,19.14,1.993,5.283,-56.36,80.7,0,0.555
16-08-17 5:10,7396,1.346,105,27.92,2.287,5.013,-57.25,81.5,0,0.847
16-08-17 5:15,7397,1.242,98.9,37.97,2.293,4.845,-58.7,82.1,0,0.847
16-08-17 5:20,7398,2.123,85.4,16.26,2.443,4.949,-60.99,81.7,0,0.493
16-08-17 5:25,7399,2.105,93.2,13.34,2.47,4.969,-63.66,81.3,0,0.518
16-08-17 5:30,7400,1.608,101,14.93,2.277,4.965,-63.43,81.2,0,0.614
16-08-17 5:35,7401,0.742,127.4,26.29,1.418,4.986,-63.36,80.8,0,0.89
16-08-17 5:40,7402,1.112,95.8,8.8,1.744,4.903,-62.34,81,0,0.939
16-08-17 5:45,7403,1.39,85.9,13.21,1.676,4.813,-62.82,81.5,0,0.686
16-08-17 5:50,7404,1.925,87,12.18,2.267,4.754,-64.2,81.5,0,0.677
16-08-17 5:55,7405,2.036,90.7,15.88,2.555,4.718,-65.49,82.3,0,0.503
16-08-17 6:00,7406,2.217,102.3,13.47,2.751,4.888,-66.08,82.4,0,0.307
16-08-17 6:05,7407,2.426,102.4,20.32,3.162,5.367,-65.72,81.4,0,0
16-08-17 6:10,7408,2.365,98.7,11.29,2.581,5.624,-64.42,80.9,0,0.018
16-08-17 6:15,7409,2.048,99.3,11.09,2.375,5.805,-63.84,80.3,0,0.291
16-08-17 6:20,7410,2.012,98.9,8.14,2.44,5.761,-62.97,80.6,0,0.589
16-08-17 6:25,7411,1.907,97.2,7.667,2.264,5.757,-62.9,80.9,0.109,0.706
16-08-17 6:30,7412,1.806,112.9,15.84,2.509,5.865,-64.3,80.8,0.604,0.628
16-08-17 6:35,7413,0.665,127,18.84,1.294,5.821,-60.79,80.8,1.792,1.351
16-08-17 6:40,7414,0.569,129.6,18.46,0.787,5.626,-59.95,81.4,2.568,1.471
16-08-17 6:45,7415,0.713,114.6,24.47,0.947,5.567,-60.63,81.6,3.361,1.488
16-08-17 6:50,7416,0.697,119.9,24.37,1.163,5.591,-57.2,81.5,4.39,1.426
16-08-17 6:55,7417,0.356,167.7,17.42,0.732,5.487,-55.45,81.8,5.587,1.654
16-08-17 7:00,7418,0.434,146.6,29.49,0.908,5.497,-53.74,81.8,6.604,1.641
16-08-17 7:05,7419,1.62,86.1,15.11,2.323,5.714,-50.77,80.8,7.475,1.083
16-08-17 7:10,7420,1.795,96.8,19.42,2.332,5.99,-47.33,79.25,9.32,0.88
16-08-17 7:15,7421,0.462,125.4,36.83,0.719,6.248,-39.14,78.13,12.86,1.828
16-08-17 7:20,7422,1.348,78.88,18.83,1.715,6.363,-34.97,77.92,17.15,2.18
16-08-17 7:25,7423,1.299,102,20.61,1.477,6.35,-34.49,78.15,22.24,2.976
16-08-17 7:30,7424,1.215,91.3,10.57,1.666,6.335,-33.45,78.03,27.35,3.782
16-08-17 7:35,7425,0.826,107.3,25.04,1.173,6.348,-29.81,78.43,45.78,8.47
16-08-17 7:40,7426,0.962,83.4,12.2,1.473,6.528,-33.85,78.66,43.9,7.533
16-08-17 7:45,7427,1.324,87.2,20.33,1.669,6.54,-30.9,78.82,52.85,9.54
16-08-17 7:50,7428,1.415,91.8,10.17,1.731,6.803,-13.2,77.74,110.8,22.53
16-08-17 7:55,7429,1.046,112.5,21.88,1.712,7.295,-16.56,75.43,130.5,25.01
16-08-17 8:00,7430,1.191,118,24.92,1.865,7.855,-6.969,73.14,144.6,26.34
16-08-17 8:05,7431,0.571,149.2,30.06,1.245,8.3,-17.07,71.58,171.1,29.86
16-08-17 8:10,7432,0.29,197.9,43.61,0.807,8.8,1.908,69.94,165.2,26.13
16-08-17 8:15,7433,0.448,192.8,38.4,0.866,8.7,24.72,69.74,98,12.16
16-08-17 8:20,7434,0.456,182.2,32.5,0.797,8.37,30.16,71.57,106,14.19
16-08-17 8:25,7435,0.207,199.1,50.35,0.568,8.5,51.09,71.07,133,18.27
16-08-17 8:30,7436,0.299,71.42,32.46,0.967,8.67,49.33,71.09,122,15.45
16-08-17 8:35,7437,0.244,175.3,45.09,0.764,8.83,37.66,71.12,116.4,14.83
16-08-17 8:40,7438,0.46,232.1,10.95,0.924,8.78,58.86,70.29,179.3,27.48
16-08-17 8:45,7439,0.214,65.35,8.68,0.875,9.47,89.5,68.04,277.9,43.96
16-08-17 8:50,7440,0.405,235.2,43.65,0.902,10,57.36,65.32,224,33.26
16-08-17 8:55,7441,0.077,207.7,11.85,0.575,9.89,33.59,65.89,217.3,32.32
16-08-17 9:00,7442,0.287,104.9,23.83,0.598,10.28,18.05,64.78,197.7,28.43
16-08-17 9:05,7443,0.286,173.5,46.16,0.624,10.51,88.9,64.42,293.6,44.78
16-08-17 9:10,7444,0.283,125.5,67.29,0.666,10.85,66.1,62.06,278.5,40.86
16-08-17 9:15,7445,0.623,341.5,32.25,0.99,10.32,32.89,63.92,172.3,23.93
16-08-17 9:20,7446,0.18,260.6,22.71,0.546,10.23,100.2,64.98,282.7,40.63
16-08-17 9:25,7447,0.565,304.1,29.71,1.307,10.44,100.1,64.58,286.1,41.5
16-08-17 9:30,7448,1.576,284.8,11.37,2.002,10.34,138.4,65.26,352.9,54.16
16-08-17 9:35,7449,1.631,279.1,10.78,1.891,10.2,142.7,65.24,362.6,54.64
16-08-17 9:40,7450,1.674,277.4,18.28,2.241,10.17,147.5,65.4,369.3,55.05
16-08-17 9:45,7451,1.184,271.3,31.25,2.002,10.26,148.3,65.31,367.5,53.91
